,term,score
0,stalin,194.91434903071303
1,lenin,123.77274555146396
2,trotsky,82.7860123040202
3,revolution,35.68243458396293
4,tiflis,34.840497356318764
5,soviet,33.47017060098711
6,party,32.14781869885221
7,russia,30.341608371466794
8,revolutionary,29.649995418693113
9,russian,24.969377713090473
10,baku,24.8488586699785
11,petrograd,23.226998237545843
12,pravda,20.45440951530606
13,siberia,19.83780679599703
14,escaped,19.80461434444065
15,exiled,18.832549082873406
16,bolshevik,18.832549082873406
17,djugashvili,18.636644002483877
18,arrested,18.08124929966366
19,petersburg,17.68182079306628
20,regime,17.520822331962073
21,kerensky,17.420248678159382
22,prisoner,17.361649962372134
23,caucasus,16.55720246080404
24,marxist,16.288594015993418
25,baltic,15.88777180686141
26,railway,15.257277578785018
27,prison,14.909232070826498
28,workers,14.867681076651223
29,sailors,14.477760919124204
30,1917,14.055086429162348
31,joseph,13.732393823474492
32,uprising,13.5223997257686
33,against,13.266702207152672
34,seminary,13.26136559479971
35,activity,12.576646929444031
36,kutais,12.42442933498925
37,erivan,12.42442933498925
38,bolsheviks,12.42442933498925
39,sverdlov,12.42442933498925
40,koba,12.42442933498925
41,solvychegodsk,12.42442933498925
42,zinoviev,12.42442933498925
43,expropriation,12.42442933498925
44,nationalities,12.42442933498925
45,ekaterina,12.42442933498925
46,tammerfors,12.42442933498925
47,batum,12.42442933498925
48,dictator,11.88276860666439
49,churchill,11.88276860666439
50,butts,11.613499118772921
51,gantlet,11.613499118772921
52,georgian,11.613499118772921
53,kamenev,11.613499118772921
54,government,11.489575567655004
55,supreme,11.449242320880082
56,lodged,11.03813497386936
57,baptism,11.03813497386936
58,siberian,11.03813497386936
59,trans,11.03813497386936
60,transferred,10.941795930099264
61,joe,10.828574946150724
62,allied,10.614198054204287
63,purges,10.59184787124094
64,grit,10.59184787124094
65,under,10.301478911502315
66,finland,10.22720475765303
67,ultimately,10.05004135969547
68,germany,9.850842366257016
69,upon,9.81859712722633
70,nazi,9.803327064984554
71,upheaval,9.651840612749469
72,czarist,9.651840612749469
73,character,9.62220871089722
74,rifle,9.416274541436703
75,resume,9.20555351012105
76,provisional,9.20555351012105
77,attend,9.102482511440039
78,strike,9.102482511440039
79,her,9.097740709428416
80,country,9.043194879220906
81,defeated,8.980016527879272
82,advocacy,8.532609036878624
83,union,8.438285209831317
84,helped,8.438285209831317
85,fleet,8.39462329390472
86,prisoners,8.39462329390472
