,term,score
0,post,65.29064343901436
1,she,40.553952982914545
2,mrs,36.55209335675218
3,manners,30.382887434151236
4,her,25.77693201004718
5,etiquette,22.07626994773872
6,doughnuts,18.636644002483877
7,emily,18.0298663010248
8,good,14.599423073849236
9,bruce,14.477760919124204
10,social,14.21115167397393
11,price,12.967200807699696
12,book,12.553618417886188
13,chaperone,12.42442933498925
14,eating,12.398319377444366
15,usage,11.613499118772921
16,elbows,11.613499118772921
17,correct,11.181924053119873
18,debutante,11.03813497386936
19,herself,10.627466424020845
20,fork,10.59184787124094
21,edwin,9.918903397998514
22,socially,9.651840612749469
23,advice,9.363516642408928
24,wrong,9.363516642408928
25,necessarily,9.0149331505124
26,summers,8.39462329390472
27,motor,8.39462329390472
28,persons,7.886087187115544
29,society,7.854877701781064
30,simple,7.844707220718538
31,you,7.696929165163593
32,ear,7.539735264250841
33,cook,7.539735264250841
34,problems,7.532738080146395
35,ninth,7.146314675758733
36,answered,7.146314675758733
37,tended,7.0083289327848295
38,widely,6.811898579474804
39,driving,6.758002646876818
40,seventy,6.758002646876818
41,answer,6.3835795627005245
42,table,6.288323464722016
43,rule,6.242344428272618
44,smearing,6.212214667494625
45,berries,6.212214667494625
46,handbooks,6.212214667494625
47,goadby,6.212214667494625
48,atttended,6.212214667494625
49,dunking,6.212214667494625
50,faux,6.212214667494625
51,picnic,6.212214667494625
52,terrapin,6.212214667494625
53,doughuts,6.212214667494625
54,thoughtlessness,6.212214667494625
55,mannerly,6.212214667494625
56,chapeone,6.212214667494625
57,moth,6.212214667494625
58,inculcate,6.212214667494625
59,hominy,6.212214667494625
60,scribners,6.212214667494625
61,lonelyhearts,6.212214667494625
62,presupposed,6.212214667494625
63,spoonful,6.212214667494625
64,contretemps,6.212214667494625
65,inlet,6.212214667494625
66,edgartown,6.212214667494625
67,colliers,6.212214667494625
68,lever,6.212214667494625
69,basic,5.9866776852528485
70,offend,5.806749559386461
71,sailboat,5.806749559386461
72,hostesses,5.806749559386461
73,suitor,5.806749559386461
74,dislikes,5.806749559386461
75,behave,5.806749559386461
76,snarl,5.806749559386461
77,sportsmanship,5.806749559386461
78,forks,5.806749559386461
79,faultless,5.806749559386461
80,sensibilities,5.806749559386461
81,scowl,5.806749559386461
82,dinner,5.796057325644199
83,island,5.724621160440041
84,annoy,5.51906748693468
85,embraces,5.51906748693468
86,simplifying,5.51906748693468
87,deportment,5.51906748693468
88,boiled,5.51906748693468
89,pretentious,5.51906748693468
90,remodeling,5.51906748693468
91,apartment,5.431414212056289
92,themselves,5.313733212010423
93,strawberry,5.29592393562047
94,confront,5.29592393562047
95,pas,5.29592393562047
96,spoon,5.29592393562047
97,linen,5.29592393562047
98,spilled,5.29592393562047
99,elegance,5.29592393562047
