,term,score
0,macy,160.05295712110572
1,keller,139.36198942527506
2,helen,71.46314675758732
3,her,63.68418496599892
4,miss,49.634523055661134
5,mrs,48.73612447566957
6,she,48.664743579497454
7,teacher,31.712183652159055
8,blind,30.158941057003364
9,sullivan,28.50503952798848
10,perkins,22.07626994773872
11,blindness,19.303681225498938
12,infirmary,18.636644002483877
13,spelling,18.0298663010248
14,braille,17.420248678159382
15,institution,16.209001009624618
16,dr,14.000609487312987
17,sight,13.758503781019375
18,deaf,13.5223997257686
19,finger,12.59193494085708
20,scotland,12.044970270475218
21,bridgman,11.613499118772921
22,cataract,11.613499118772921
23,anne,11.582518230993442
24,eye,11.379675350032603
25,polly,11.03813497386936
26,alphabet,11.03813497386936
27,mansfield,11.03813497386936
28,able,10.758858284741029
29,radcliffe,10.59184787124094
30,read,10.18913698799494
31,rev,9.96552872879538
32,laura,9.918903397998514
33,pray,9.918903397998514
34,spelled,9.651840612749469
35,doll,9.651840612749469
36,cup,9.20555351012105
37,my,8.989140459566709
38,candy,8.84091039653314
39,yesterday,8.760351267783957
40,water,8.640030471958262
41,loss,8.534756512524453
42,bread,8.532609036878624
43,pupil,8.265546251629578
44,avenue,8.013766030371933
45,queens,7.92184573777626
46,honorary,7.570005640142066
47,patience,7.539735264250841
48,light,7.459563720773917
49,fingers,7.372972046372739
50,everywhere,7.219049964100482
51,teach,7.076132036136192
52,child,6.782912846739592
53,operations,6.588887870820692
54,director,6.5339220880266895
55,hand,6.404031670766717
56,hills,6.3835795627005245
57,fosdick,6.212214667494625
58,darken,6.212214667494625
59,pumped,6.212214667494625
60,berens,6.212214667494625
61,bronco,6.212214667494625
62,wylie,6.212214667494625
63,crematory,6.212214667494625
64,saybolt,6.212214667494625
65,hagedorn,6.212214667494625
66,sava,6.212214667494625
67,seminole,6.212214667494625
68,migel,6.212214667494625
69,ziegler,6.212214667494625
70,bucking,6.212214667494625
71,interwoven,6.212214667494625
72,neilson,6.212214667494625
73,bamberger,6.212214667494625
74,010,6.212214667494625
75,learned,6.207239823309276
76,thereafter,5.9866776852528485
77,william,5.912663744771636
78,smith,5.908236258946285
79,tuscumbia,5.806749559386461
80,deafness,5.806749559386461
81,converse,5.806749559386461
82,familiarizing,5.806749559386461
83,shadowed,5.806749559386461
84,tewksbury,5.806749559386461
85,humason,5.806749559386461
86,performed,5.724621160440041
87,park,5.724621160440041
88,foundation,5.724621160440041
89,college,5.704246626327333
90,speak,5.689837675016301
91,met,5.664246033718937
92,operation,5.655648808297702
93,henceforth,5.51906748693468
94,misses,5.51906748693468
95,finley,5.51906748693468
96,sanborn,5.51906748693468
97,1933,5.371708285756927
98,executive,5.342510686914622
99,brilliant,5.342510686914622
100,herself,5.313733212010423
101,handicaps,5.29592393562047
102,scholastic,5.29592393562047
103,laude,5.29592393562047
104,magnificently,5.29592393562047
105,pump,5.29592393562047
106,cum,5.29592393562047
107,emerson,5.29592393562047
108,fingertips,5.29592393562047
109,pond,5.29592393562047
110,toast,5.29592393562047
111,1932,5.149257015536478
112,gibson,5.113602378826515
113,triumphantly,5.113602378826515
114,valedictorian,5.113602378826515
115,conrad,5.113602378826515
116,pallbearers,5.113602378826515
117,distinguish,5.113602378826515
118,commenced,5.113602378826515
119,cremation,5.113602378826515
120,repeating,5.113602378826515
121,nursed,5.113602378826515
122,perseverance,5.113602378826515
123,roosevelt,5.071827991175097
124,system,5.021825386764263
125,graduated,4.973042480515945
126,partially,4.959451698999257
127,oral,4.959451698999257
128,easter,4.959451698999257
129,hermann,4.959451698999257
130,irwin,4.959451698999257
131,textbooks,4.959451698999257
132,ingenuity,4.959451698999257
133,1866,4.959451698999257
134,john,4.943599428080367
135,limitation,4.8259203063747345
136,postponed,4.8259203063747345
137,behaved,4.8259203063747345
138,feeding,4.8259203063747345
139,allan,4.8259203063747345
140,manual,4.8259203063747345
141,birthday,4.724134131569133
142,unite,4.7081372707183515
143,endure,4.7081372707183515
144,exiled,4.7081372707183515
145,demonstrate,4.7081372707183515
146,taught,4.640788738767997
147,gave,4.632209047035436
148,springfield,4.602776755060525
149,harvey,4.602776755060525
150,seclusion,4.602776755060525
151,coma,4.602776755060525
