,term,score
0,piaget,173.9420106898495
1,child,52.00233182500354
2,dr,44.0019155315551
3,width,23.226998237545843
4,children,21.022232625680456
5,growth,19.766663612462075
6,psychology,19.304197051655734
7,geneva,18.432430115931847
8,adults,17.68182079306628
9,level,17.198129726274217
10,amount,16.338878441640922
11,objects,16.288594015993418
12,quantity,15.340807136479546
13,notions,14.124411812155055
14,integration,13.808330265181574
15,concept,13.400055146260627
16,mature,13.0212374717791
17,mental,12.670768919084807
18,logical,12.59193494085708
19,epistemology,12.42442933498925
20,elkind,12.42442933498925
21,cognitive,12.42442933498925
22,orangeade,12.42442933498925
23,intelligence,11.973355370505697
24,liquid,11.613499118772921
25,learns,11.613499118772921
26,theories,11.582518230993442
27,takes,11.442958184088763
28,remote,10.828574946150724
29,psychologists,10.59184787124094
30,genetic,10.59184787124094
31,environmental,10.22720475765303
32,height,10.137003970315227
33,development,9.99457040316127
34,aura,9.918903397998514
35,conceptions,9.918903397998514
36,test,9.803327064984554
37,answers,9.416274541436703
38,these,9.34952590402261
39,tend,9.20555351012105
40,freud,9.20555351012105
41,discovering,9.20555351012105
42,specialist,9.20555351012105
43,basic,8.980016527879272
44,age,8.9355686751009
45,science,8.920608645990733
46,discoveries,8.84091039653314
47,thinking,8.640030471958262
48,language,8.586931740660061
49,does,8.534756512524453
50,insights,8.532609036878624
51,tall,8.334682389028437
52,knowledge,8.334682389028437
53,pattern,7.92184573777626
54,impressive,7.92184573777626
55,dominant,7.819259149001159
56,ideas,7.803890264551201
57,capable,7.628638789392509
58,drink,7.539735264250841
59,each,7.49969570664854
60,place,7.447746924541295
61,stages,7.372972046372739
62,numbers,7.294530620066176
63,different,7.25017643496729
64,glass,7.219049964100482
65,educational,7.146314675758733
66,idea,7.086201197353699
67,works,6.9005749861994365
68,related,6.81770857317618
69,reality,6.81770857317618
70,facts,6.758002646876818
71,shape,6.758002646876818
72,however,6.740024091904981
73,experiences,6.700027573130313
74,jean,6.643685819196921
75,space,6.588887870820692
76,developing,6.588887870820692
77,lectures,6.588887870820692
78,classes,6.535551376656369
79,theory,6.483600403849848
80,education,6.429563739770443
81,understood,6.288323464722016
82,wrong,6.242344428272618
83,valais,6.212214667494625
84,feeder,6.212214667494625
85,polemicist,6.212214667494625
86,constructs,6.212214667494625
87,barbel,6.212214667494625
88,mollusks,6.212214667494625
89,mollusk,6.212214667494625
90,meerschaum,6.212214667494625
91,reconstructs,6.212214667494625
92,publishable,6.212214667494625
93,inhelder,6.212214667494625
94,beaker,6.212214667494625
95,rediscovered,6.212214667494625
96,scrutinizing,6.212214667494625
97,gauged,6.212214667494625
98,sifted,6.212214667494625
99,stresses,6.212214667494625
100,discrete,6.212214667494625
101,underlie,6.212214667494625
102,wherein,6.212214667494625
103,neuchatel,6.212214667494625
104,mane,6.212214667494625
105,binet,6.212214667494625
106,explanations,6.212214667494625
107,delineated,6.212214667494625
108,explications,6.212214667494625
109,meetings,6.1104284926890235
110,higher,6.068321674293359
111,older,5.9866776852528485
112,problem,5.9866776852528485
113,like,5.974863184798122
114,create,5.947072430660489
115,presence,5.832755602980592
116,crib,5.806749559386461
117,meditate,5.806749559386461
118,obtuse,5.806749559386461
119,sensory,5.806749559386461
120,timetable,5.806749559386461
121,mastering,5.806749559386461
122,embryology,5.806749559386461
123,egocentric,5.806749559386461
124,telltale,5.806749559386461
125,inborn,5.806749559386461
126,identical,5.806749559386461
127,assess,5.806749559386461
128,marbles,5.806749559386461
129,developmental,5.806749559386461
