,term,score
0,davis,150.67907205487384
1,jazz,70.81885233642586
2,bop,64.47287208699035
3,quintet,47.66331542058423
4,music,40.33696003332234
5,albums,38.607362450997876
6,rock,31.242371792124814
7,saxophone,29.756710193995545
8,bass,28.95552183824841
9,parker,28.104930631108843
10,musicians,28.033315731139318
11,recorded,23.06110754787242
12,trumpeter,19.303681225498938
13,modal,17.420248678159382
14,funk,16.55720246080404
15,coltrane,16.55720246080404
16,harmonies,15.88777180686141
17,cool,15.84369147555252
18,miles,15.772174374231088
19,album,15.340807136479546
20,juilliard,14.878355096997772
21,melody,14.878355096997772
22,group,14.483559587721645
23,solos,14.477760919124204
24,tenor,13.808330265181574
25,drums,13.808330265181574
26,rhythms,13.808330265181574
27,harmonic,13.5223997257686
28,rhythmic,13.26136559479971
29,evans,13.0212374717791
30,blues,12.798913555317935
31,louis,12.554563466910658
32,static,12.42442933498925
33,watrous,12.42442933498925
34,keyboards,12.42442933498925
35,trumpet,12.398319377444366
36,pop,12.398319377444366
37,bands,11.88276860666439
38,harmony,11.88276860666439
39,festival,11.728888723501738
40,gil,11.613499118772921
41,bitches,11.613499118772921
42,fillmore,11.613499118772921
43,wah,11.613499118772921
44,brew,11.613499118772921
45,nodes,11.613499118772921
46,styles,11.582518230993442
47,style,11.401945173851495
48,recording,11.309602896376262
49,sessions,11.309602896376262
50,1960,11.209613769712515
51,sidemen,11.03813497386936
52,kirk,11.03813497386936
53,layer,11.03813497386936
54,chords,10.59184787124094
55,williams,10.414123930708271
56,st,10.305873807979895
57,52d,10.22720475765303
58,garland,10.22720475765303
59,grounded,10.22720475765303
60,beat,10.137003970315227
61,band,9.96552872879538
62,chambers,9.918903397998514
63,saxophonist,9.651840612749469
64,gillespie,9.651840612749469
65,register,9.20555351012105
66,electronic,9.0149331505124
67,abstract,9.0149331505124
68,alto,9.0149331505124
69,throat,9.0149331505124
70,label,9.0149331505124
71,eddie,8.532609036878624
72,blue,8.433051857497407
73,tony,8.39462329390472
74,3d,8.39462329390472
75,played,8.090239701872797
76,aggressive,8.029980180316812
77,charlie,8.029980180316812
78,hospital,8.000348278464564
79,experiment,7.92184573777626
80,important,7.854877701781064
81,change,7.495927802370952
82,seemed,7.4736369825637645
83,clubs,7.454616035413249
84,jones,7.294530620066176
85,electric,7.219049964100482
86,pianist,7.219049964100482
87,based,7.1507198130165905
88,indian,7.146314675758733
89,recordings,7.146314675758733
90,classical,6.879251890509687
91,notes,6.81770857317618
92,singer,6.758002646876818
93,brought,6.718460697365476
94,composer,6.700027573130313
95,tone,6.643685819196921
96,east,6.642041897476279
97,john,6.591465904107155
98,pieces,6.588887870820692
99,space,6.588887870820692
100,piano,6.432964787881268
101,down,6.408227759981978
102,1950,6.404031670766717
103,piece,6.242344428272618
104,jolting,6.212214667494625
105,keyboardist,6.212214667494625
106,keyboardists,6.212214667494625
107,lamborghinis,6.212214667494625
108,sustaining,6.212214667494625
109,denunciations,6.212214667494625
110,mabry,6.212214667494625
111,ferraris,6.212214667494625
112,koko,6.212214667494625
113,voicelike,6.212214667494625
114,harmonics,6.212214667494625
115,bassists,6.212214667494625
116,bursitis,6.212214667494625
117,echafaud,6.212214667494625
118,vibratoless,6.212214667494625
119,milestones,6.212214667494625
120,roiling,6.212214667494625
121,pared,6.212214667494625
122,jvc,6.212214667494625
123,drummers,6.212214667494625
124,soloing,6.212214667494625
125,tutu,6.212214667494625
126,percussionist,6.212214667494625
127,pangaea,6.212214667494625
128,nefertiti,6.212214667494625
129,ascenseur,6.212214667494625
130,malle,6.212214667494625
131,ahmad,6.212214667494625
132,siesta,6.212214667494625
133,herbie,6.212214667494625
134,philly,6.212214667494625
135,rockers,6.212214667494625
136,mulligan,6.212214667494625
137,mahavishnu,6.212214667494625
138,mince,6.212214667494625
139,adderley,6.212214667494625
140,forcefulness,6.212214667494625
141,sorcerer,6.212214667494625
142,textures,6.212214667494625
143,textural,6.212214667494625
144,jamal,6.212214667494625
145,gerry,6.212214667494625
146,sitar,6.212214667494625
147,filles,6.212214667494625
148,ruminative,6.212214667494625
149,forays,6.212214667494625
150,alton,6.212214667494625
151,tabla,6.212214667494625
152,walkin,6.212214667494625
153,magus,6.212214667494625
154,rubberlegs,6.212214667494625
155,ruminating,6.212214667494625
156,suavity,6.212214667494625
157,erin,6.212214667494625
158,times,5.992760306377806
159,1969,5.9866776852528485
160,coterie,5.806749559386461
161,ulcers,5.806749559386461
162,phrasing,5.806749559386461
163,sextet,5.806749559386461
164,addiction,5.806749559386461
165,cicely,5.806749559386461
166,syncopated,5.806749559386461
167,experimenters,5.806749559386461
168,guitars,5.806749559386461
169,metamorphosis,5.806749559386461
170,diffuse,5.806749559386461
171,roomed,5.806749559386461
172,roost,5.806749559386461
173,cheryl,5.806749559386461
174,extroversion,5.806749559386461
175,kool,5.806749559386461
176,reflective,5.806749559386461
177,prolifically,5.806749559386461
178,trumpeters,5.806749559386461
179,lockjaw,5.806749559386461
180,cannonball,5.806749559386461
181,spooky,5.806749559386461
182,reconvened,5.806749559386461
183,voluptuous,5.806749559386461
184,spawn,5.806749559386461
185,kilimanjaro,5.806749559386461
186,elwood,5.806749559386461
187,soundtrack,5.806749559386461
188,pedal,5.806749559386461
189,swaggering,5.806749559386461
190,anchored,5.806749559386461
191,throughout,5.806645645435709
192,groups,5.760020314638842
193,audiences,5.724621160440041
194,independent,5.689837675016301
195,around,5.6841796618749445
196,settled,5.622034571664939
197,1968,5.588975967762519
198,sound,5.524454243326075
199,eckstine,5.51906748693468
200,forge,5.51906748693468
201,eerie,5.51906748693468
202,interaction,5.51906748693468
203,exploratory,5.51906748693468
204,bassist,5.51906748693468
205,constraints,5.51906748693468
206,thicket,5.51906748693468
