,term,score
0,mann,139.9516888848673
1,german,49.49090098422513
2,dr,48.002089670787385
3,goethe,37.07146754934329
4,buddenbrooks,31.061073337473125
5,author,22.514014978970465
6,weimar,21.18369574248188
7,nazi,19.606654129969108
8,joseph,19.225351352864287
9,luebeck,18.636644002483877
10,lotte,17.420248678159382
11,zurich,16.78924658780944
12,novelist,16.338878441640922
13,novel,16.294242636168867
14,published,15.665182867179507
15,germany,14.776263549385524
16,literary,13.891137315047395
17,creative,13.400055146260627
18,countrymen,12.798913555317935
19,citizenship,12.59193494085708
20,krull,12.42442933498925
21,provider,12.42442933498925
22,welcomed,12.044970270475218
23,political,11.868648977384193
24,confessions,11.613499118772921
25,totalitarianism,11.03813497386936
26,artist,10.862828424112578
27,magic,10.828574946150724
28,himself,10.518791263276036
29,thomas,10.51478291615406
30,cultural,10.318877835764532
31,democracy,10.318877835764532
32,biblical,10.22720475765303
33,nazism,10.22720475765303
34,switzerland,10.137003970315227
35,spirit,9.94608496103189
36,creation,9.883331806231038
37,story,9.854439574619393
38,believe,9.712100134305455
39,youth,9.62220871089722
40,freedom,9.62220871089722
41,die,9.432485197083023
42,felix,9.416274541436703
43,french,9.240967991679922
44,eightieth,9.20555351012105
45,literature,8.74913340447089
46,volume,8.694085988466298
47,here,8.479378476065747
48,noticeable,8.39462329390472
49,netherlands,8.39462329390472
50,senator,8.383463951643778
51,productive,8.265546251629578
52,homeland,8.265546251629578
53,false,7.92184573777626
54,victory,7.886087187115544
55,century,7.770068871178651
56,dear,7.628638789392509
57,princeton,7.628638789392509
58,humanity,7.539735264250841
59,historian,7.454616035413249
60,lecture,7.454616035413249
61,unity,7.372972046372739
62,translated,7.146314675758733
63,1938,7.086201197353699
64,birthday,7.086201197353699
65,heads,7.076132036136192
66,mountain,6.942749287138848
67,border,6.81770857317618
68,hitler,6.81770857317618
69,former,6.783502780852597
70,beauty,6.700027573130313
71,citizen,6.588887870820692
72,outstanding,6.588887870820692
73,contributions,6.535551376656369
74,fifty,6.3835795627005245
75,receiving,6.288323464722016
76,und,6.212214667494625
77,eulogized,6.212214667494625
78,castorp,6.212214667494625
79,recrudescence,6.212214667494625
80,hanseatic,6.212214667494625
81,simplicissimus,6.212214667494625
82,klaus,6.212214667494625
83,janoe,6.212214667494625
84,galsworthy,6.212214667494625
85,jena,6.212214667494625
86,bruhn,6.212214667494625
87,humanistic,6.212214667494625
88,tonio,6.212214667494625
89,aristophanic,6.212214667494625
90,inorganic,6.212214667494625
91,kroeger,6.212214667494625
92,oddity,6.212214667494625
93,forsyte,6.212214667494625
94,tetralogy,6.212214667494625
95,lany,6.212214667494625
96,republished,6.212214667494625
97,noncreative,6.212214667494625
98,enchantment,6.212214667494625
99,katja,6.212214667494625
100,transposed,6.212214667494625
101,erika,6.212214667494625
102,angelus,6.212214667494625
103,merite,6.212214667494625
104,monika,6.212214667494625
105,subtitle,6.212214667494625
106,erstwhile,6.212214667494625
107,borgese,6.212214667494625
108,ravenously,6.212214667494625
109,pringsheim,6.212214667494625
110,hoerer,6.212214667494625
111,wert,6.212214667494625
112,repent,6.212214667494625
113,150th,6.212214667494625
114,planter,6.212214667494625
115,finished,6.1104284926890235
116,writings,6.068321674293359
117,confidence,6.0270830998878875
118,fact,6.000261208848423
119,widow,5.9866776852528485
120,note,5.947072430660489
121,upon,5.891158276335798
122,capital,5.832755602980592
123,profundity,5.806749559386461
124,applicant,5.806749559386461
125,friedrich,5.806749559386461
126,decadence,5.806749559386461
127,pessimistic,5.806749559386461
128,creole,5.806749559386461
129,humanism,5.806749559386461
130,despotism,5.806749559386461
131,vanishing,5.806749559386461
132,germanic,5.806749559386461
133,nothingness,5.806749559386461
134,renewing,5.806749559386461
135,silva,5.806749559386461
136,disowned,5.806749559386461
137,orthodoxy,5.806749559386461
138,distractions,5.806749559386461
139,deutsche,5.806749559386461
140,beamed,5.806749559386461
141,prescience,5.806749559386461
142,revisit,5.806749559386461
143,realistically,5.806749559386461
144,wrote,5.766120172115841
145,publication,5.760020314638842
146,intellectual,5.724621160440041
147,west,5.6841796618749445
148,european,5.655648808297702
149,schiller,5.51906748693468
150,clot,5.51906748693468
151,heine,5.51906748693468
152,faustus,5.51906748693468
153,humanities,5.51906748693468
154,destination,5.51906748693468
155,wove,5.51906748693468
156,onslaught,5.51906748693468
157,pamphleteer,5.51906748693468
158,monica,5.51906748693468
159,cantonal,5.51906748693468
160,highness,5.51906748693468
161,conflict,5.4929575293897965
162,struggle,5.461949156317866
163,marked,5.431414212056289
164,communist,5.401338457327208
165,book,5.380122179094081
166,1933,5.371708285756927
167,occasion,5.342510686914622
168,outcast,5.29592393562047
169,opportunism,5.29592393562047
170,affront,5.29592393562047
171,irony,5.29592393562047
172,recruits,5.29592393562047
173,consul,5.29592393562047
174,princes,5.29592393562047
175,tainted,5.29592393562047
176,thrombosis,5.29592393562047
177,alps,5.29592393562047
178,kant,5.29592393562047
179,exploiting,5.29592393562047
180,lucid,5.29592393562047
181,distract,5.29592393562047
182,senatorial,5.29592393562047
183,admonished,5.29592393562047
184,dividing,5.29592393562047
185,failure,5.175747469036519
186,land,5.175747469036519
187,novelists,5.113602378826515
188,hans,5.113602378826515
189,tenderness,5.113602378826515
190,portuguese,5.113602378826515
191,heinrich,5.113602378826515
192,patrician,5.113602378826515
193,stimulated,5.113602378826515
194,prided,5.113602378826515
195,reich,5.113602378826515
196,commentaries,5.113602378826515
197,1929,5.071827991175097
198,twenty,5.071827991175097
199,ever,5.071278271336754
200,honorary,5.046670426761377
201,leaders,5.021825386764263
202,problems,5.021825386764263
203,against,4.975013327682252
204,subject,4.973042480515945
205,knopf,4.959451698999257
206,glow,4.959451698999257
207,da,4.959451698999257
208,saga,4.959451698999257
209,persecution,4.959451698999257
210,heroine,4.959451698999257
211,foresaw,4.959451698999257
212,eighteenth,4.959451698999257
213,whose,4.959265260023821
214,just,4.943599428080367
215,british,4.83345095664486
216,movement,4.83345095664486
217,swan,4.8259203063747345
218,behaved,4.8259203063747345
219,solely,4.8259203063747345
220,recreation,4.8259203063747345
221,hesitated,4.8259203063747345
222,dramatist,4.8259203063747345
223,biographies,4.8259203063747345
224,analyzed,4.8259203063747345
