,term,score
0,eisenhower,143.78213028644012
1,taft,37.77580482257124
2,votes,36.23888328951381
3,president,30.78771666065437
4,soviet,25.74628507768239
5,nixon,25.73185915152507
6,party,21.43187913256814
7,term,20.702989876146077
8,forces,20.492451409607092
9,general,20.48130404248856
10,nomination,19.150738688101573
11,ileitis,18.636644002483877
12,stevenson,17.065218073757247
13,senator,16.766927903287556
14,business,16.000696556929128
15,mccarthy,15.079470528501682
16,electoral,14.909232070826498
17,states,14.457763339104112
18,military,14.433313066345832
19,peace,14.433313066345832
20,campaign,14.36701404922632
21,republicans,14.152264072272384
22,suez,14.124411812155055
23,middle,13.741447987279866
24,republican,13.732393823474492
25,1957,13.732393823474492
26,restricted,13.5223997257686
27,1956,13.074512034530896
28,tensions,13.0212374717791
29,cabinet,12.967200807699696
30,1955,12.939368672591298
31,1953,12.873142538841195
32,administration,12.743265106824893
33,convention,12.670768919084807
34,union,12.657427814746976
35,prosperity,12.59193494085708
36,talbott,12.42442933498925
37,popularity,12.3068818062619
38,presidency,12.054166199775775
39,plumber,11.613499118772921
40,dam,11.613499118772921
41,high,11.571618940055583
42,clean,11.442958184088763
43,developments,11.442958184088763
44,voters,11.442958184088763
45,between,11.249311370545733
46,seemed,11.210455473845647
47,east,11.070069829127132
48,aswan,11.03813497386936
49,artery,11.03813497386936
50,army,10.979158233711178
51,these,10.907780221359712
52,white,10.869669883486846
53,leadership,10.862828424112578
54,heart,10.652778798788981
55,significantly,10.59184787124094
56,if,10.550394025757722
57,staff,10.51478291615406
58,obliged,10.512493399177245
59,shifts,10.22720475765303
60,domestic,10.22656285976427
61,nation,10.18913698799494
62,public,10.12043433737288
63,congress,9.99457040316127
64,western,9.99457040316127
65,voter,9.918903397998514
66,anxieties,9.918903397998514
67,diagnosed,9.918903397998514
68,second,9.918530520047643
69,recovered,9.803327064984554
70,truce,9.651840612749469
71,benign,9.651840612749469
72,around,9.473632769791573
73,goodwill,9.416274541436703
74,bidding,9.416274541436703
75,sought,9.32260347820475
76,china,9.296098074852752
77,french,9.240967991679922
78,denver,9.20555351012105
79,adlai,9.20555351012105
80,taiwan,9.20555351012105
81,policies,9.165642739033535
82,vote,9.102482511440039
83,smoothly,9.0149331505124
84,security,8.862354388419428
85,businessmen,8.84091039653314
86,mate,8.680824981186067
87,stunning,8.680824981186067
88,kept,8.607086627792823
89,attack,8.572751653027257
90,despite,8.538708894355622
91,sherman,8.532609036878624
92,hungary,8.532609036878624
93,anglo,8.532609036878624
94,popular,8.504953419772164
95,end,8.452130452227923
96,summit,8.39462329390472
97,canal,8.39462329390472
98,bloc,8.39462329390472
99,twice,8.383463951643778
100,against,8.29168887947042
101,adams,8.265546251629578
102,korea,8.265546251629578
103,dramatic,8.147121318084434
104,letter,8.147121318084434
105,dewey,8.144297007996709
106,korean,8.144297007996709
107,israeli,8.144297007996709
108,election,8.057562428635391
109,economic,8.057562428635391
110,personal,8.030088192414635
111,voting,8.029980180316812
112,political,7.912432651589462
113,conference,7.844707220718538
114,democratic,7.844707220718538
115,nov,7.844707220718538
116,events,7.844707220718538
117,mild,7.819259149001159
118,draft,7.819259149001159
119,those,7.74387786691279
120,1954,7.723885523304718
121,moderate,7.721678820662294
122,budget,7.721678820662294
123,washington,7.714512422535984
124,west,7.578906215833259
125,nationalist,7.539735264250841
126,advisers,7.539735264250841
127,success,7.49969570664854
128,hopes,7.454616035413249
129,especially,7.423635147633769
130,led,7.4220233632201325
131,geneva,7.372972046372739
132,billion,7.372972046372739
133,nations,7.353043655403187
134,peak,7.294530620066176
135,recovery,7.294530620066176
136,foreign,7.25017643496729
137,record,7.25017643496729
138,france,7.25017643496729
139,premier,7.219049964100482
140,egypt,7.219049964100482
141,stalin,7.219049964100482
142,gov,7.219049964100482
143,day,7.165455871915478
144,balance,7.146314675758733
145,elsewhere,7.076132036136192
146,promise,7.076132036136192
147,regime,7.0083289327848295
148,democrats,7.0083289327848295
149,quick,6.942749287138848
150,cry,6.942749287138848
151,treaty,6.942749287138848
152,possessed,6.879251890509687
153,posts,6.879251890509687
154,vietnam,6.879251890509687
155,favored,6.81770857317618
156,opponent,6.81770857317618
157,republic,6.758002646876818
158,areas,6.758002646876818
159,pronounced,6.758002646876818
160,however,6.740024091904981
161,brought,6.718460697365476
162,politicians,6.643685819196921
163,guard,6.643685819196921
164,product,6.588887870820692
165,international,6.5339220880266895
166,house,6.508988755296212
167,produce,6.432964787881268
168,health,6.429563739770443
169,fund,6.3835795627005245
170,tax,6.335384459542404
171,away,6.255240847348601
172,truman,6.242344428272618
173,advice,6.242344428272618
174,bewitching,6.212214667494625
175,uprightness,6.212214667494625
176,obstructing,6.212214667494625
177,medically,6.212214667494625
178,992,6.212214667494625
179,mennonite,6.212214667494625
180,aphasia,6.212214667494625
181,disclaimer,6.212214667494625
182,harmonize,6.212214667494625
183,outwitted,6.212214667494625
184,delete,6.212214667494625
185,durkin,6.212214667494625
186,jodl,6.212214667494625
187,845,6.212214667494625
188,masterminded,6.212214667494625
189,southall,6.212214667494625
190,conciliate,6.212214667494625
191,582,6.212214667494625
192,scrubbed,6.212214667494625
193,604,6.212214667494625
194,rheims,6.212214667494625
195,orbited,6.212214667494625
196,taxed,6.212214667494625
197,rockies,6.212214667494625
