,term,score
0,armstrong,313.85231907692645
1,jazz,100.63731647807886
2,orleans,60.22485135237609
3,music,47.45524709802629
4,trumpet,45.46050438396268
5,satchmo,43.485502672462374
6,cornet,40.647246915705225
7,band,39.86211491518152
8,my,37.45475191486129
9,louis,32.64186501396771
10,horn,28.50503952798848
11,oliver,27.61666053036315
12,pops,26.479619678102353
13,musicians,24.529151264746904
14,hot,23.86198000611663
15,hines,19.83780679599703
16,ain,19.83780679599703
17,play,18.912067229891825
18,recordings,17.86578668939683
19,hardin,17.420248678159382
20,corona,17.420248678159382
21,chops,17.420248678159382
22,you,16.933244163359905
23,played,16.180479403745593
24,chicago,16.171693985439862
25,worldwide,16.059960360633625
26,king,15.941199636031268
27,prostitutes,15.88777180686141
28,sing,15.84369147555252
29,me,15.512204679862366
30,earl,15.443357641324589
31,lucille,14.878355096997772
32,trumpeter,14.477760919124204
33,ellington,14.124411812155055
34,tours,13.885498574277696
35,orchestra,13.885498574277696
36,princess,13.5223997257686
37,beat,13.516005293753636
38,song,12.967200807699696
39,piano,12.865929575762536
40,negro,12.576646929444031
41,playing,12.554563466910658
42,perdido,12.42442933498925
43,pappy,12.42442933498925
44,pimps,12.42442933498925
45,hee,12.42442933498925
46,cribs,12.42442933498925
47,glaser,12.42442933498925
48,grinned,12.42442933498925
49,toothy,12.42442933498925
50,mugging,12.42442933498925
51,marable,12.42442933498925
52,dreamland,12.42442933498925
53,kidney,12.398319377444366
54,wilson,12.3068818062619
55,bands,11.88276860666439
56,marched,11.88276860666439
57,got,11.782316552671595
58,musician,11.728888723501738
59,lil,11.613499118772921
60,style,11.401945173851495
61,folk,11.309602896376262
62,tee,11.03813497386936
63,gamblers,11.03813497386936
64,lombardo,11.03813497386936
65,condon,11.03813497386936
66,cornetist,11.03813497386936
67,fatha,11.03813497386936
68,back,10.907780221359712
69,joe,10.828574946150724
70,blow,10.828574946150724
71,african,10.828574946150724
72,tough,10.7194720136381
73,her,10.614030827666486
74,daisy,10.59184787124094
75,honky,10.59184787124094
76,cats,10.59184787124094
77,mattered,10.59184787124094
78,if,10.550394025757722
79,like,10.456010573396712
80,mrs,10.443455244786337
81,mother,10.341469786574912
82,such,10.240608962729437
83,singing,10.22656285976427
84,we,10.175254171278896
85,always,10.013519311347725
86,improvised,9.918903397998514
87,trends,9.918903397998514
88,showmanship,9.918903397998514
89,sunset,9.918903397998514
90,pennies,9.918903397998514
91,pleasure,9.725400605774771
92,little,9.672342139980469
93,millions,9.66690191328972
94,ella,9.651840612749469
95,glenn,9.651840612749469
96,brass,9.416274541436703
97,fitzgerald,9.416274541436703
98,fame,9.364054626346936
99,africa,9.165642739033535
100,even,9.070405810213252
101,entertainer,9.0149331505124
102,coal,9.0149331505124
103,artistry,9.0149331505124
104,soloist,9.0149331505124
105,1969,8.980016527879272
106,form,8.930132054370656
107,whom,8.789336856205585
108,love,8.783326586968943
109,specialists,8.680824981186067
110,popular,8.504953419772164
111,laugh,8.39462329390472
112,cafe,8.39462329390472
113,noting,8.265546251629578
114,track,8.265546251629578
115,records,8.239436294084694
116,guy,8.144297007996709
117,good,8.110790596582909
118,she,8.110790596582909
119,ignored,8.029980180316812
120,nickname,8.029980180316812
121,lips,8.029980180316812
122,become,7.985470753266828
123,tour,7.928045913039764
124,frame,7.92184573777626
125,street,7.826407830705608
126,living,7.826407830705608
127,maybe,7.819259149001159
