,term,score
0,mies,254.70080136727964
1,building,51.03122871469081
2,glass,50.53334974870337
3,architecture,44.2045519826657
4,buildings,40.55134625505006
5,steel,32.48572483845217
6,architect,31.842594162612865
7,rohe,31.061073337473125
8,brick,25.18386988171416
9,der,24.797258494996285
10,chicago,23.102419979199805
11,design,22.885916368177526
12,german,22.27090544290131
13,designs,21.702062452965166
14,concrete,20.9865582347618
15,berlin,20.160071101235946
16,pavilion,19.83780679599703
17,space,19.766663612462075
18,house,19.526966265888635
19,designed,19.450801211549543
20,structure,19.150738688101573
21,architects,18.832549082873406
22,aachen,18.636644002483877
23,armless,18.636644002483877
24,seagram,18.636644002483877
25,tugendhat,18.636644002483877
26,van,17.86578668939683
27,barcelona,17.420248678159382
28,chairs,17.361649962372134
29,furniture,16.288594015993418
30,students,15.856091826079528
31,frame,15.84369147555252
32,chair,15.720808661805039
33,structures,14.477760919124204
34,walls,14.016657865569659
35,apartment,13.578535530140723
36,leather,13.5223997257686
37,bronze,13.5223997257686
38,institute,13.074512034530896
39,student,12.432606201289861
40,behrens,12.42442933498925
41,klees,12.42442933498925
42,kroller,12.42442933498925
43,colonnade,12.42442933498925
44,windows,12.398319377444366
45,germany,12.313552957821269
46,roof,12.216445511995063
47,built,11.810335328922832
48,corbusier,11.613499118772921
49,acre,11.582518230993442
50,walled,11.03813497386936
51,ribbon,11.03813497386936
52,curtains,11.03813497386936
53,ludwig,11.03813497386936
54,used,11.018745875006033
55,spare,10.828574946150724
56,skyscrapers,10.59184787124094
57,city,10.341469786574912
58,tenants,10.22720475765303
59,feet,9.99457040316127
60,now,9.950026655364503
61,metal,9.651840612749469
62,newark,9.651840612749469
63,list,9.503076689313605
64,apartments,9.20555351012105
65,20th,9.102482511440039
66,project,9.04062464983183
67,mason,9.0149331505124
68,apprentice,9.0149331505124
69,suburban,8.84091039653314
70,architectural,8.84091039653314
71,room,8.783326586968943
72,materials,8.680824981186067
73,tower,8.680824981186067
74,gold,8.433051857497407
75,wright,8.39462329390472
76,le,8.39462329390472
77,erected,8.39462329390472
78,modern,8.37270997072861
79,lloyd,8.265546251629578
80,cost,8.1929237344768
81,exposition,8.144297007996709
82,crown,8.029980180316812
83,site,8.029980180316812
84,formed,7.970599818015634
85,do,7.887428396324947
86,office,7.883551659695514
87,clear,7.844707220718538
88,philip,7.721678820662294
89,describe,7.721678820662294
90,expressing,7.721678820662294
91,illinois,7.628638789392509
92,hall,7.607741986762646
93,master,7.570005640142066
94,destroyed,7.539735264250841
95,lake,7.454616035413249
96,housing,7.454616035413249
97,wood,7.294530620066176
98,among,7.293122381941302
99,bridge,7.219049964100482
100,fashioned,7.219049964100482
101,well,7.186508534597196
102,translated,7.146314675758733
103,progressive,7.146314675758733
104,chain,7.146314675758733
105,technology,7.0083289327848295
106,taught,6.961183108151995
107,art,6.870723993639933
108,wealthy,6.700027573130313
109,concept,6.700027573130313
110,influence,6.697599040777992
111,50,6.669691862791052
112,outstanding,6.588887870820692
113,contemporary,6.483600403849848
114,stone,6.3835795627005245
115,principles,6.3835795627005245
116,fashion,6.3835795627005245
117,considered,6.353610315817572
118,square,6.335384459542404
119,learn,6.242344428272618
120,gray,6.242344428272618
121,roman,6.242344428272618
122,less,6.231144332256807
123,unrestrained,6.212214667494625
124,dessau,6.212214667494625
125,weissenhof,6.212214667494625
126,rectangular,6.212214667494625
127,gropius,6.212214667494625
128,semibasement,6.212214667494625
129,trusses,6.212214667494625
130,nonarchitectural,6.212214667494625
131,brno,6.212214667494625
132,speyer,6.212214667494625
133,schwitterses,6.212214667494625
134,integrate,6.212214667494625
135,liebknecht,6.212214667494625
136,fountained,6.212214667494625
137,trussed,6.212214667494625
138,sofas,6.212214667494625
139,proportioned,6.212214667494625
140,dividers,6.212214667494625
141,ornamentation,6.212214667494625
142,goblets,6.212214667494625
143,muller,6.212214667494625
144,degenerate,6.212214667494625
145,sheathed,6.212214667494625
146,860,6.212214667494625
147,tubular,6.212214667494625
148,templelike,6.212214667494625
149,bauhaus,6.212214667494625
150,propagandize,6.212214667494625
151,chisel,6.212214667494625
152,patio,6.212214667494625
153,upholstery,6.212214667494625
154,extruded,6.212214667494625
155,fastidiousness,6.212214667494625
156,lohan,6.212214667494625
157,slab,6.212214667494625
158,ceilinged,6.212214667494625
159,cages,6.212214667494625
160,luxemburg,6.212214667494625
161,enclose,6.212214667494625
162,travertine,6.212214667494625
163,facades,6.212214667494625
164,centrury,6.212214667494625
165,emigrating,6.212214667494625
166,upended,6.212214667494625
167,puff,6.212214667494625
168,blinds,6.212214667494625
169,unornamented,6.212214667494625
170,werkbund,6.212214667494625
171,chrome,6.212214667494625
172,waistcoat,6.212214667494625
173,timepiece,6.212214667494625
174,chutes,6.212214667494625
175,unobstructed,6.212214667494625
176,stuttgart,6.212214667494625
177,kilns,6.212214667494625
178,dissimilar,6.212214667494625
179,delphic,6.212214667494625
180,brickbats,6.212214667494625
181,pinkish,6.212214667494625
182,braques,6.212214667494625
183,fashionedness,6.212214667494625
184,doorknobs,6.212214667494625
185,bottoms,6.212214667494625
186,sensuous,6.212214667494625
187,novembergruppe,6.212214667494625
188,interiors,6.212214667494625
189,individual,6.1104284926890235
190,industrial,6.0270830998878875
191,himself,6.010737864729164
192,colleagues,5.9866776852528485
193,age,5.9570457834006
194,beautiful,5.947072430660489
195,permitted,5.947072430660489
196,create,5.947072430660489
197,low,5.908236258946285
198,floor,5.908236258946285
199,standing,5.832755602980592
200,johnson,5.832755602980592
201,century,5.827551653383988
202,panels,5.806749559386461
203,klee,5.806749559386461
204,movable,5.806749559386461
205,badger,5.806749559386461
206,admire,5.806749559386461
207,880,5.806749559386461
208,talkative,5.806749559386461
209,apprenticed,5.806749559386461
210,actuality,5.806749559386461
211,sao,5.806749559386461
212,stitched,5.806749559386461
213,onyx,5.806749559386461
214,sonority,5.806749559386461
215,aphorism,5.806749559386461
216,partitions,5.806749559386461
217,mees,5.806749559386461
218,720,5.806749559386461
219,deutscher,5.806749559386461
220,symmetry,5.806749559386461
221,curved,5.806749559386461
222,paulo,5.806749559386461
223,sloping,5.806749559386461
224,caned,5.806749559386461
225,stonecutter,5.806749559386461
226,53d,5.806749559386461
227,villas,5.806749559386461
228,520,5.806749559386461
229,chained,5.806749559386461
230,wines,5.806749559386461
231,hues,5.806749559386461
232,wesley,5.806749559386461
233,overlook,5.806749559386461
234,emphasizes,5.806749559386461
235,fussy,5.806749559386461
236,detailing,5.806749559386461
237,dislocated,5.806749559386461
238,uncompromisingly,5.806749559386461
239,intellectualism,5.806749559386461
240,residential,5.806749559386461
241,states,5.783105335641645
242,expression,5.760020314638842
243,park,5.724621160440041
244,material,5.655648808297702
245,remarked,5.622034571664939
246,collection,5.588975967762519
247,convinced,5.588975967762519
248,industry,5.588975967762519
249,go,5.547348128118787
250,paper,5.524454243326075
251,gazed,5.51906748693468
252,promontory,5.51906748693468
253,mar,5.51906748693468
254,armour,5.51906748693468
255,predictably,5.51906748693468
256,mock,5.51906748693468
257,pithy,5.51906748693468
258,torrents,5.51906748693468
259,richness,5.51906748693468
260,measuring,5.51906748693468
261,tacit,5.51906748693468
262,topping,5.51906748693468
263,excluding,5.51906748693468
264,lusty,5.51906748693468
265,buddha,5.51906748693468
266,extravagantly,5.51906748693468
267,offhand,5.51906748693468
268,unsparing,5.51906748693468
269,hue,5.51906748693468
270,abandoning,5.51906748693468
271,slabs,5.51906748693468
272,beaux,5.51906748693468
273,marianne,5.51906748693468
274,employing,5.51906748693468
275,greenery,5.51906748693468
276,industrialism,5.51906748693468
277,exquisitely,5.51906748693468
278,originals,5.51906748693468
279,frank,5.461949156317866
280,teaching,5.461949156317866
281,recognition,5.431414212056289
282,directed,5.401338457327208
283,arts,5.371708285756927
284,10,5.326389399394491
285,grandchildren,5.313733212010423
286,craftsmanship,5.29592393562047
287,gothic,5.29592393562047
288,beautifully,5.29592393562047
289,moines,5.29592393562047
290,seminar,5.29592393562047
291,glowing,5.29592393562047
292,ax,5.29592393562047
293,sipped,5.29592393562047
294,utterance,5.29592393562047
295,cuisine,5.29592393562047
296,balkans,5.29592393562047
297,materialized,5.29592393562047
298,sternly,5.29592393562047
299,accolades,5.29592393562047
300,cabinets,5.29592393562047
301,tranquil,5.29592393562047
302,jewel,5.29592393562047
303,acerbic,5.29592393562047
304,tolerate,5.29592393562047
305,uniformly,5.29592393562047
306,dotted,5.29592393562047
307,cathedrals,5.29592393562047
308,fixtures,5.29592393562047
309,multiplied,5.29592393562047
310,bite,5.29592393562047
311,set,5.291094874655731
312,teacher,5.2853639420265095
313,favorite,5.25739145807703
314,mrs,5.221727622393169
315,1926,5.202593509700801
316,feeling,5.175747469036519
317,paul,5.123112852401773
318,really,5.123112852401773
319,single,5.123112852401773
320,haute,5.113602378826515
321,texture,5.113602378826515
322,bricks,5.113602378826515
323,buttons,5.113602378826515
324,toronto,5.113602378826515
325,52d,5.113602378826515
326,ceiling,5.113602378826515
327,serves,5.113602378826515
328,granite,5.113602378826515
329,screens,5.113602378826515
330,fundamentals,5.113602378826515
331,1937,5.097306042729957
332,we,5.087627085639448
333,outside,4.997285201580635
334,spirit,4.973042480515945
335,light,4.973042480515945
336,means,4.973042480515945
337,liked,4.973042480515945
338,technological,4.959451698999257
339,bathroom,4.959451698999257
340,montreal,4.959451698999257
341,barren,4.959451698999257
342,draftsman,4.959451698999257
343,designer,4.959451698999257
344,silently,4.959451698999257
345,unlikely,4.959451698999257
346,sliding,4.959451698999257
347,extolled,4.959451698999257
348,dined,4.959451698999257
349,elevator,4.959451698999257
350,illustrate,4.959451698999257
351,medieval,4.959451698999257
352,conceptions,4.959451698999257
353,critic,4.949090098422513
354,wide,4.925421183128508
355,name,4.836171069990234
356,uninterrupted,4.8259203063747345
357,contemplated,4.8259203063747345
358,visual,4.8259203063747345
359,bruno,4.8259203063747345
360,220,4.8259203063747345
361,pink,4.8259203063747345
362,cigar,4.8259203063747345
363,boundaries,4.8259203063747345
364,stored,4.8259203063747345
365,appreciative,4.8259203063747345
366,museums,4.8259203063747345
367,rises,4.8259203063747345
368,canvas,4.8259203063747345
369,example,4.81110435544861
370,builder,4.7081372707183515
371,likened,4.7081372707183515
372,foreshadowed,4.7081372707183515
373,cigars,4.7081372707183515
374,clarity,4.7081372707183515
375,resembled,4.7081372707183515
376,assure,4.7081372707183515
377,bridges,4.7081372707183515
378,pencil,4.7081372707183515
379,pathos,4.7081372707183515
380,wildly,4.7081372707183515
381,employ,4.7081372707183515
382,hague,4.7081372707183515
383,painstaking,4.7081372707183515
384,rosa,4.7081372707183515
385,towers,4.7081372707183515
386,whole,4.702969912908059
387,although,4.689082788269278
388,you,4.618157499098156
389,originated,4.602776755060525
390,coffin,4.602776755060525
391,extending,4.602776755060525
392,forerunner,4.602776755060525
393,examples,4.602776755060525
394,embassy,4.602776755060525
395,favorites,4.602776755060525
396,disorder,4.602776755060525
397,karl,4.602776755060525
398,possessions,4.602776755060525
399,individuality,4.602776755060525
400,epoch,4.602776755060525
401,opened,4.580482662426622
402,style,4.560778069540598
403,since,4.535202905106626
404,free,4.5219418978263946
405,according,4.5219418978263946
406,logic,4.5074665752562
407,120,4.5074665752562
408,puzzled,4.5074665752562
409,conceal,4.5074665752562
410,wooden,4.5074665752562
411,external,4.5074665752562
412,concealed,4.5074665752562
413,necessarily,4.5074665752562
414,gather,4.5074665752562
415,plaza,4.5074665752562
416,throngs,4.5074665752562
417,stark,4.5074665752562
418,churches,4.5074665752562
419,times,4.4945702297833545
420,form,4.465066027185328
421,side,4.465066027185328
422,self,4.428027931650853
423,devised,4.42045519826657
424,warmth,4.42045519826657
425,setbacks,4.42045519826657
426,noteworthy,4.42045519826657
427,businessmen,4.42045519826657
428,circumstance,4.42045519826657
429,lest,4.42045519826657
430,petersburg,4.42045519826657
431,definition,4.42045519826657
432,climate,4.42045519826657
433,achieving,4.42045519826657
434,flowed,4.42045519826657
435,1930,4.391663293484472
436,18th,4.3404124905930335
437,commenting,4.3404124905930335
438,detractors,4.3404124905930335
439,stunning,4.3404124905930335
440,skin,4.3404124905930335
441,symbolic,4.3404124905930335
442,philosophers,4.3404124905930335
443,bones,4.3404124905930335
444,accounted,4.3404124905930335
445,gross,4.3404124905930335
446,school,4.337329001731234
447,once,4.3245901290868805
448,order,4.286375826513629
449,hand,4.269354447177811
450,select,4.266304518439312
451,neutral,4.266304518439312
452,confusion,4.266304518439312
453,boom,4.266304518439312
454,attention,4.252476709886082
455,something,4.235740210545048
456,rather,4.219142604915659
457,models,4.19731164695236
458,marble,4.19731164695236
459,netherlands,4.19731164695236
460,pet,4.19731164695236
461,consisted,4.19731164695236
462,pressed,4.19731164695236
463,emigrated,4.19731164695236
464,perfection,4.19731164695236
465,exposed,4.19731164695236
466,maximum,4.19731164695236
467,innovations,4.19731164695236
468,reasonable,4.19731164695236
469,universally,4.132773125814789
470,un,4.132773125814789
471,rolled,4.132773125814789
472,smoked,4.132773125814789
473,sketch,4.132773125814789
474,roads,4.132773125814789
475,rested,4.132773125814789
476,costly,4.132773125814789
477,exerted,4.132773125814789
478,brutal,4.132773125814789
479,third,4.106663168269906
480,recalled,4.106663168269906
481,grim,4.0721485039983545
482,shore,4.0721485039983545
483,1886,4.0721485039983545
484,privacy,4.0721485039983545
485,suits,4.0721485039983545
486,suite,4.0721485039983545
487,ranked,4.0721485039983545
488,des,4.0721485039983545
489,fee,4.0721485039983545
490,minimum,4.0721485039983545
491,gas,4.0721485039983545
492,planes,4.0721485039983545
493,primitive,4.0721485039983545
494,campus,4.0721485039983545
495,houston,4.0721485039983545
496,beneath,4.0721485039983545
497,live,4.060329049706837
498,critics,4.030025439665633
499,wanted,4.030025439665633
500,flow,4.014990090158406
501,columns,4.014990090158406
502,elegant,4.014990090158406
503,villa,4.014990090158406
504,monument,4.014990090158406
505,medals,4.014990090158406
506,83,4.014990090158406
507,faces,4.014990090158406
508,deliver,4.014990090158406
509,enhanced,4.014990090158406
510,reinforced,4.014990090158406
511,ranch,4.014990090158406
512,thick,4.014990090158406
513,centered,4.014990090158406
514,hospital,4.000174139232282
515,close,3.9707618444528907
516,large,3.9707618444528907
517,bands,3.96092286888813
518,38,3.96092286888813
519,simplicity,3.96092286888813
520,spanned,3.96092286888813
521,imposing,3.96092286888813
522,pattern,3.96092286888813
523,appreciation,3.96092286888813
524,function,3.96092286888813
525,desperate,3.96092286888813
526,story,3.941775829847757
527,say,3.927438850890532
528,head,3.913203915352804
529,full,3.913203915352804
530,careful,3.9096295745005794
531,prizes,3.9096295745005794
532,exhibited,3.9096295745005794
533,appears,3.9096295745005794
534,curtain,3.9096295745005794
535,pocket,3.9096295745005794
536,uniform,3.9096295745005794
537,shy,3.860839410331147
538,physically,3.860839410331147
539,outbreak,3.860839410331147
540,know,3.857256211267992
541,washington,3.857256211267992
542,see,3.8435104526924677
543,lean,3.8143193946962546
544,interior,3.8143193946962546
545,exact,3.8143193946962546
546,mail,3.8143193946962546
547,bestowed,3.8143193946962546
548,academic,3.8143193946962546
549,aging,3.8143193946962546
550,confident,3.8143193946962546
551,legs,3.8143193946962546
552,pure,3.8143193946962546
553,our,3.7894531079166294
554,friend,3.776164022479292
555,cook,3.7698676321254205
556,nazis,3.7698676321254205
557,detroit,3.7698676321254205
558,kitchen,3.7698676321254205
559,each,3.74984785332427
560,asked,3.74984785332427
561,dressed,3.7273080177066245
562,massive,3.7273080177066245
563,competition,3.7273080177066245
564,gallery,3.7273080177066245
565,destruction,3.7273080177066245
566,correct,3.7273080177066245
567,thought,3.7238734622706473
568,urging,3.6864860231863696
569,acclaimed,3.6864860231863696
570,comfort,3.6864860231863696
571,postwar,3.6864860231863696
