,term,score
0,hale,68.84701116306611
1,dr,32.001393113858256
2,medal,23.29086361066434
3,observatory,21.18369574248188
4,carrel,17.420248678159382
5,sciences,16.895006617192045
6,sun,16.47221967705173
7,pasadena,14.477760919124204
8,california,13.284333030026056
9,institution,12.967200807699696
10,spectroheliograph,12.42442933498925
11,awarded,11.665511205961185
12,palomar,11.613499118772921
13,ellery,11.613499118772921
14,inch,10.828574946150724
15,solar,10.59184787124094
16,astronomy,10.59184787124094
17,tech,10.59184787124094
18,institute,10.459609627624717
19,magnetism,9.918903397998514
20,sanitarium,9.416274541436703
21,academy,8.71189611736892
22,italy,8.694085988466298
23,council,8.640030471958262
24,trustee,7.819259149001159
25,founding,7.721678820662294
26,honorary,7.570005640142066
27,technology,7.0083289327848295
28,mount,6.942749287138848
29,chicago,6.930725993759941
30,300,6.3835795627005245
31,clews,6.212214667494625
32,langer,6.212214667494625
33,observatories,6.212214667494625
34,evelina,6.212214667494625
35,picard,6.212214667494625
36,alexia,6.212214667494625
37,spectroscope,6.212214667494625
38,rumford,6.212214667494625
39,thousandth,6.212214667494625
40,encinas,6.212214667494625
41,harts,6.212214667494625
42,zoroaster,6.212214667494625
43,yerkes,6.212214667494625
44,actonian,6.212214667494625
45,draper,6.212214667494625
46,auguste,6.212214667494625
47,whirlpools,6.212214667494625
48,scherer,6.212214667494625
49,spectral,6.212214667494625
50,millikan,6.212214667494625
51,cresson,6.212214667494625
52,sunspots,6.212214667494625
53,balloonist,6.212214667494625
54,hurricanes,6.212214667494625
55,wilson,6.15344090313095
56,william,5.912663744771636
57,arthur,5.8701398690048965
58,janssen,5.806749559386461
59,stratosphere,5.806749559386461
60,reflectors,5.806749559386461
61,cinder,5.806749559386461
62,astronomers,5.806749559386461
63,institut,5.806749559386461
64,width,5.806749559386461
65,magnet,5.806749559386461
66,whirling,5.806749559386461
67,noyes,5.806749559386461
68,vapor,5.806749559386461
69,scientific,5.760020314638842
70,franklin,5.622034571664939
71,royal,5.556454926018958
72,dedicate,5.51906748693468
73,academie,5.51906748693468
74,displacement,5.51906748693468
75,furnace,5.51906748693468
76,inventing,5.51906748693468
77,engulf,5.51906748693468
78,galileo,5.51906748693468
79,copley,5.51906748693468
80,1927,5.313733212010423
81,calculate,5.29592393562047
82,godfrey,5.29592393562047
83,mrs,5.221727622393169
84,lots,5.113602378826515
85,huntington,5.113602378826515
86,incandescent,5.113602378826515
87,69,5.113602378826515
88,elliott,4.959451698999257
89,astronomical,4.959451698999257
90,bruce,4.8259203063747345
91,chairman,4.724134131569133
92,organizer,4.7081372707183515
93,surgeon,4.7081372707183515
94,colossal,4.7081372707183515
95,flaming,4.7081372707183515
96,prize,4.702969912908059
97,magnetic,4.602776755060525
98,mirror,4.602776755060525
99,leaped,4.602776755060525
100,prior,4.602776755060525
101,indications,4.602776755060525
102,outer,4.602776755060525
103,las,4.602776755060525
104,researches,4.602776755060525
105,received,4.521597439610453
106,shell,4.5074665752562
107,paths,4.5074665752562
108,unusually,4.5074665752562
