,term,score
0,she,230.3464529429546
1,meir,142.9899462617527
2,israel,119.1415918573421
3,her,115.23804898609328
4,golda,74.14293509868658
5,we,64.44327641809967
6,jewish,58.473641069332345
7,minister,50.21095744925184
8,mrs,46.995548601538516
9,kibbutz,46.453996475091685
10,palestine,45.46050438396268
11,israeli,40.72148503998355
12,jews,38.54580913031656
13,arab,37.698676321254204
14,sheyna,37.27328800496775
15,myerson,37.27328800496775
16,eshkol,37.27328800496775
17,if,30.14398293073635
18,peace,28.866626132691664
19,arabs,27.0447994515372
20,us,27.01681797476456
21,you,26.169559161556215
22,egypt,25.266674874351686
23,negotiations,24.529151264746904
24,prime,24.273286697173436
25,british,24.1672547832243
26,labor,23.658261561346634
27,moshe,22.07626994773872
28,sadat,21.18369574248188
29,pope,20.9865582347618
30,pressed,20.9865582347618
31,gurion,20.45440951530606
32,cannot,20.286200639754696
33,cabinet,19.450801211549543
34,zionist,18.832549082873406
35,syria,18.832549082873406
36,pogrom,18.636644002483877
37,histadrut,18.636644002483877
38,mabovitch,18.636644002483877
39,herself,18.59806624203648
40,go,18.491160427062624
41,nasser,18.4111070202421
42,independence,18.33128547806707
43,immigrants,18.0298663010248
44,understand,17.069513025048906
45,our,17.05253898562483
46,ben,16.288594015993418
47,state,15.873284623967194
48,menachem,15.340807136479546
49,asked,14.99939141329708
50,declaration,14.909232070826498
51,milwaukee,14.878355096997772
52,replied,14.847270295267538
53,joy,14.589061240132352
54,foreign,14.50035286993458
55,money,14.264791783192916
56,immigration,13.808330265181574
57,say,13.746035978116861
58,even,13.605608715319878
59,1967,13.429270714392318
60,government,13.404504828930838
61,exhaustion,13.26136559479971
62,israelis,13.0212374717791
63,women,12.910629941689233
64,woman,12.910629941689233
65,soviet,12.873142538841195
66,left,12.658814951329298
67,thousands,12.493213003951587
68,herring,12.42442933498925
69,merciful,12.42442933498925
70,ceausescu,12.42442933498925
71,nunnery,12.42442933498925
72,merhavia,12.42442933498925
73,nations,12.255072759005312
74,my,11.985520612755613
75,desert,11.88276860666439
76,wants,11.88276860666439
77,transjordan,11.613499118772921
78,abdullah,11.613499118772921
79,holiness,11.613499118772921
80,tiran,11.613499118772921
81,rejoice,11.613499118772921
82,levi,11.613499118772921
83,accepted,11.451206656066555
84,husband,11.353164299124675
85,children,11.319663721520245
86,flowers,11.309602896376262
87,can,11.110692979472477
88,paper,11.04890848665215
89,do,11.042399754854927
90,fails,11.03813497386936
91,arafat,11.03813497386936
92,speaking,10.923898312635732
93,president,10.775700831229031
94,party,10.71593956628407
95,don,10.631191774715205
96,kiev,10.59184787124094
97,chickens,10.59184787124094
98,communal,10.59184787124094
99,intransigent,10.59184787124094
100,agreed,10.570727884053019
101,sides,10.512493399177245
102,cry,10.414123930708271
103,mind,10.345399705515462
104,recognize,10.318877835764532
105,felt,10.227747218464492
106,forgive,10.22720475765303
107,strait,10.22720475765303
108,aviv,10.22720475765303
109,hitler,10.22656285976427
110,people,10.180263761422088
111,too,10.045519387199903
112,leaders,10.043650773528526
113,policy,10.043650773528526
114,though,10.037610240518294
115,negotiate,9.918903397998514
116,embargo,9.918903397998514
117,chambers,9.918903397998514
118,tel,9.918903397998514
119,meeting,9.898180196845026
120,just,9.887198856160733
121,whether,9.850842366257016
122,living,9.78300978838201
123,grocery,9.651840612749469
124,jew,9.651840612749469
125,carpenter,9.651840612749469
126,phonograph,9.651840612749469
127,zionism,9.651840612749469
128,right,9.57464630637917
129,table,9.432485197083023
130,complaint,9.416274541436703
131,suez,9.416274541436703
132,moscow,9.363516642408928
133,russian,9.363516642408928
134,1974,9.296098074852752
135,those,9.292653440295346
136,want,9.281577477535993
137,sand,9.20555351012105
138,1973,9.165642739033535
139,any,9.097740709428416
140,cried,9.0149331505124
141,guilty,9.0149331505124
142,hers,9.0149331505124
143,tens,9.0149331505124
144,take,8.997081870769946
145,prepared,8.862354388419428
146,sinai,8.84091039653314
147,morris,8.84091039653314
148,under,8.829839067001984
149,room,8.783326586968943
150,complex,8.74913340447089
151,objective,8.680824981186067
152,states,8.674658003462469
153,wrote,8.649180258173761
154,return,8.64171887876528
155,secretary,8.572751653027257
156,attack,8.572751653027257
157,cease,8.532609036878624
158,often,8.506775804888875
159,secret,8.433051857497407
160,may,8.425030114881228
161,grandmother,8.39462329390472
162,milk,8.39462329390472
163,canal,8.39462329390472
164,alternative,8.39462329390472
165,join,8.334682389028437
166,knew,8.276319764412369
167,expect,8.265546251629578
168,jerusalem,8.265546251629578
169,recalled,8.213326336539811
170,arms,8.1929237344768
171,gas,8.144297007996709
172,hunger,8.144297007996709
173,live,8.120658099413674
174,name,8.06028511665039
175,economic,8.057562428635391
176,meat,8.029980180316812
177,vacation,8.029980180316812
178,suggested,7.970599818015634
179,either,7.928045913039764
180,insisted,7.928045913039764
181,political,7.912432651589462
182,1956,7.844707220718538
183,didn,7.844707220718538
184,going,7.770068871178651
185,make,7.767518572892519
186,won,7.767518572892519
187,land,7.763621203554779
188,doesn,7.721678820662294
189,saving,7.721678820662294
190,know,7.714512422535984
191,see,7.687020905384935
192,audience,7.68466927860266
193,forces,7.68466927860266
194,why,7.645959064094935
195,victories,7.628638789392509
196,fight,7.532738080146395
197,sister,7.459563720773917
198,compromise,7.454616035413249
199,overwhelming,7.454616035413249
200,place,7.447746924541295
201,heard,7.423635147633769
202,noted,7.423635147633769
203,shadow,7.372972046372739
204,commented,7.372972046372739
205,ran,7.353043655403187
206,grandson,7.294530620066176
207,neighbors,7.294530620066176
208,warned,7.294530620066176
209,welcome,7.294530620066176
210,parliament,7.294530620066176
211,real,7.284075100729091
212,except,7.25017643496729
213,white,7.2464465889912315
214,afraid,7.219049964100482
215,raising,7.219049964100482
216,six,7.197665496615958
217,day,7.165455871915478
218,couldn,7.146314675758733
219,saying,7.054454869362088
220,serving,7.0083289327848295
221,tears,7.0083289327848295
222,moved,6.962303496524225
223,let,6.961183108151995
224,waiting,6.942749287138848
225,mother,6.894313191049941
226,me,6.894313191049941
227,gift,6.879251890509687
228,approval,6.879251890509687
229,begin,6.879251890509687
230,says,6.879251890509687
231,middle,6.870723993639933
232,force,6.870723993639933
233,your,6.841167104310897
234,end,6.761704361782339
235,request,6.758002646876818
236,shall,6.758002646876818
237,willing,6.758002646876818
238,enough,6.75420449369114
239,million,6.75420449369114
240,door,6.700027573130313
241,off,6.697012924799935
242,always,6.675679540898484
243,attacks,6.643685819196921
244,1977,6.643685819196921
245,now,6.633351103576336
246,hours,6.614644446786462
247,soldiers,6.588887870820692
248,sympathy,6.588887870820692
249,sit,6.535551376656369
250,raise,6.535551376656369
251,added,6.507490198980225
252,poverty,6.483600403849848
253,oil,6.483600403849848
254,kept,6.455314970844617
255,subsequent,6.432964787881268
256,down,6.408227759981978
257,both,6.408227759981978
258,something,6.353610315817572
259,union,6.328713907373488
260,leader,6.304022409963942
261,determination,6.288323464722016
262,establishment,6.288323464722016
263,offer,6.242344428272618
264,threatened,6.242344428272618
265,found,6.233017269348407
266,finally,6.231144332256807
267,national,6.214014858314015
268,linings,6.212214667494625
269,brackish,6.212214667494625
270,user,6.212214667494625
271,fainted,6.212214667494625
272,overdramatized,6.212214667494625
273,gefilte,6.212214667494625
274,amenities,6.212214667494625
275,chipped,6.212214667494625
276,ration,6.212214667494625
277,bevin,6.212214667494625
278,reassurances,6.212214667494625
279,strawberries,6.212214667494625
280,zipke,6.212214667494625
281,mobilize,6.212214667494625
282,chooses,6.212214667494625
283,sentimentally,6.212214667494625
284,detour,6.212214667494625
285,ironing,6.212214667494625
286,quintupled,6.212214667494625
287,irrelevance,6.212214667494625
288,carpentry,6.212214667494625
289,obstinacy,6.212214667494625
290,goodstein,6.212214667494625
291,tantamount,6.212214667494625
292,hems,6.212214667494625
293,tablecloth,6.212214667494625
294,firepower,6.212214667494625
295,bowdlerizing,6.212214667494625
296,sharett,6.212214667494625
297,impertinence,6.212214667494625
298,doves,6.212214667494625
299,nailing,6.212214667494625
300,kreisky,6.212214667494625
301,drudgery,6.212214667494625
302,bains,6.212214667494625
303,involuntarily,6.212214667494625
304,ounces,6.212214667494625
305,nicolae,6.212214667494625
306,stiffest,6.212214667494625
307,jest,6.212214667494625
308,hebraized,6.212214667494625
309,oatmeal,6.212214667494625
310,almonds,6.212214667494625
311,aqaba,6.212214667494625
312,closed,6.197398716568501
313,gave,6.176278729380581
314,criticized,6.15344090313095
315,nation,6.113482192796964
316,moments,6.1104284926890235
317,armed,6.068321674293359
318,russia,6.068321674293359
319,similar,6.0270830998878875
320,should,6.000261208848423
321,older,5.9866776852528485
322,age,5.9570457834006
323,memory,5.947072430660489
324,office,5.912663744771636
325,sent,5.912663744771636
326,growing,5.908236258946285
327,majority,5.908236258946285
328,taken,5.891158276335798
329,attitude,5.8701398690048965
330,defeat,5.832755602980592
331,parcel,5.806749559386461
332,inwardly,5.806749559386461
333,evian,5.806749559386461
334,backbone,5.806749559386461
335,fractious,5.806749559386461
336,slide,5.806749559386461
337,shelling,5.806749559386461
338,complacent,5.806749559386461
339,unscheduled,5.806749559386461
340,restricting,5.806749559386461
341,broomstick,5.806749559386461
342,reclaimed,5.806749559386461
343,sabbath,5.806749559386461
344,bane,5.806749559386461
345,forgave,5.806749559386461
346,inalienable,5.806749559386461
347,onion,5.806749559386461
348,reproached,5.806749559386461
349,ambivalent,5.806749559386461
350,emigre,5.806749559386461
351,negev,5.806749559386461
352,priorities,5.806749559386461
353,cookies,5.806749559386461
354,unites,5.806749559386461
355,pretext,5.806749559386461
356,clandestine,5.806749559386461
357,galling,5.806749559386461
358,disguising,5.806749559386461
359,ludicrous,5.806749559386461
360,erudite,5.806749559386461
361,dowry,5.806749559386461
362,peacekeeping,5.806749559386461
363,unqualified,5.806749559386461
364,jokingly,5.806749559386461
365,detention,5.806749559386461
366,glancing,5.806749559386461
367,endowing,5.806749559386461
368,defying,5.806749559386461
369,peeling,5.806749559386461
370,school,5.783105335641645
371,public,5.783105335641645
372,once,5.766120172115841
373,frequent,5.760020314638842
374,ready,5.760020314638842
375,council,5.760020314638842
376,powers,5.760020314638842
377,lay,5.689837675016301
378,opposed,5.689837675016301
379,anyone,5.689837675016301
380,around,5.6841796618749445
381,cross,5.655648808297702
382,officials,5.655648808297702
383,remain,5.655648808297702
384,fought,5.655648808297702
385,1917,5.622034571664939
386,kennedy,5.622034571664939
387,killed,5.588975967762519
388,general,5.585810193405971
389,led,5.566517522415099
390,road,5.556454926018958
391,touch,5.524454243326075
392,complexes,5.51906748693468
393,enthusiasms,5.51906748693468
394,dayan,5.51906748693468
395,mutiny,5.51906748693468
396,chicken,5.51906748693468
397,bancroft,5.51906748693468
398,plunge,5.51906748693468
399,separating,5.51906748693468
