,term,score
0,strasberg,105.60764934740862
1,studio,49.01663532492277
2,pacino,43.485502672462374
3,actors,34.71374643569424
4,clurman,33.11440492160808
5,actor,32.70889836863269
6,theater,31.878315291043094
7,acting,31.485416382420226
8,method,19.298894363643804
9,niro,18.636644002483877
10,lee,17.35687321784712
11,stanislavsky,16.55720246080404
12,godfather,15.88777180686141
13,character,14.433313066345832
14,burstyn,12.42442933498925
15,you,12.315086664261749
16,plays,11.973355370505697
17,geraldine,11.03813497386936
18,stage,11.02440741131077
19,director,10.88987014671115
20,brando,10.59184787124094
21,kazan,10.59184787124094
22,play,10.50670401660657
23,use,9.890540814486828
24,crawford,9.651840612749469
25,learn,9.363516642408928
26,yourself,8.39462329390472
27,guild,8.144297007996709
28,role,8.060050879331266
29,film,8.013766030371933
30,ideals,7.819259149001159
31,professional,7.803890264551201
32,anne,7.721678820662294
33,theatrical,7.628638789392509
34,moment,7.353043655403187
35,de,7.284075100729091
36,preparing,7.219049964100482
37,including,7.0547931662076415
38,performing,7.0083289327848295
39,we,6.783502780852597
40,initial,6.758002646876818
41,directors,6.758002646876818
42,anna,6.483600403849848
43,opponents,6.432964787881268
44,working,6.255240847348601
45,ii,6.231144332256807
46,krecaun,6.212214667494625
47,srasberg,6.212214667494625
48,encourages,6.212214667494625
49,motivating,6.212214667494625
50,gazzara,6.212214667494625
51,unintelligibility,6.212214667494625
52,boardwalk,6.212214667494625
53,dunnock,6.212214667494625
54,duse,6.212214667494625
55,dustin,6.212214667494625
56,springer,6.212214667494625
57,hatful,6.212214667494625
58,budzanow,6.212214667494625
59,prehistory,6.212214667494625
60,connelly,6.212214667494625
61,skokie,6.212214667494625
62,improvisational,6.212214667494625
63,strassberg,6.212214667494625
64,chrystie,6.212214667494625
65,unshaped,6.212214667494625
66,egos,6.212214667494625
67,innkeeper,6.212214667494625
68,behavorial,6.212214667494625
69,boleslavsky,6.212214667494625
70,mizrahi,6.212214667494625
71,cassandra,6.212214667494625
72,lunts,6.212214667494625
73,unakin,6.212214667494625
74,poitier,6.212214667494625
75,dissatisfactions,6.212214667494625
76,shelley,6.212214667494625
77,rockettes,6.212214667494625
78,synonomous,6.212214667494625
79,subsquently,6.212214667494625
80,44th,6.212214667494625
81,steiger,6.212214667494625
82,stereotypically,6.212214667494625
83,wigmaker,6.212214667494625
84,group,6.207239823309276
85,debut,6.0270830998878875
86,stars,6.0270830998878875
87,career,5.974863184798122
88,among,5.834497905553041
89,constantin,5.806749559386461
90,processional,5.806749559386461
91,gaieties,5.806749559386461
92,malden,5.806749559386461
93,cheryl,5.806749559386461
94,eli,5.806749559386461
95,432,5.806749559386461
96,delve,5.806749559386461
97,elia,5.806749559386461
98,hoffman,5.806749559386461
99,crediting,5.806749559386461
100,iguana,5.806749559386461
101,defunct,5.806749559386461
102,importantly,5.806749559386461
103,introverted,5.806749559386461
104,curbed,5.806749559386461
105,pirandello,5.806749559386461
106,wallach,5.806749559386461
107,actress,5.796057325644199
108,performed,5.724621160440041
109,films,5.655648808297702
110,production,5.524454243326075
111,populated,5.51906748693468
112,shubert,5.51906748693468
113,theatricals,5.51906748693468
114,garrick,5.51906748693468
115,indulgent,5.51906748693468
116,requires,5.51906748693468
117,offspring,5.51906748693468
118,mannered,5.51906748693468
119,woodward,5.51906748693468
120,spareness,5.51906748693468
121,nora,5.51906748693468
122,stapleton,5.51906748693468
123,blooming,5.51906748693468
124,bancroft,5.51906748693468
125,odets,5.51906748693468
126,guiding,5.51906748693468
127,produces,5.51906748693468
128,guardsman,5.51906748693468
129,kim,5.51906748693468
130,joanne,5.51906748693468
131,teaching,5.461949156317866
132,rod,5.29592393562047
133,contradiction,5.29592393562047
134,clifford,5.29592393562047
135,marlon,5.29592393562047
136,hush,5.29592393562047
137,responsive,5.29592393562047
138,garment,5.29592393562047
139,delicacy,5.29592393562047
140,perceive,5.29592393562047
141,neal,5.29592393562047
142,muted,5.29592393562047
143,teacher,5.2853639420265095
144,night,5.170734893287456
145,worked,5.13721499149308
146,paul,5.123112852401773
147,contend,5.113602378826515
148,reversal,5.113602378826515
149,julie,5.113602378826515
150,paula,5.113602378826515
151,psyche,5.113602378826515
152,interlude,5.113602378826515
153,motivation,5.113602378826515
154,fonda,5.113602378826515
155,maureen,5.113602378826515
156,graduates,5.113602378826515
157,hall,5.071827991175097
158,arrived,5.046670426761377
159,appearance,5.021825386764263
160,bessie,4.959451698999257
161,refinements,4.959451698999257
162,fervent,4.959451698999257
163,revolutionized,4.959451698999257
164,tries,4.959451698999257
165,pivotal,4.959451698999257
166,eva,4.959451698999257
167,subconscious,4.959451698999257
168,westchester,4.959451698999257
169,teachings,4.959451698999257
170,dig,4.959451698999257
171,marilyn,4.959451698999257
172,class,4.878907458799973
173,rises,4.8259203063747345
174,shame,4.8259203063747345
175,newman,4.8259203063747345
176,zoo,4.8259203063747345
177,exercises,4.8259203063747345
178,become,4.791282451960097
179,robert,4.724134131569133
180,crossing,4.7081372707183515
181,winters,4.7081372707183515
182,awareness,4.7081372707183515
183,ascetic,4.7081372707183515
184,monroe,4.7081372707183515
185,fitzgerald,4.7081372707183515
186,demonstrate,4.7081372707183515
187,speakers,4.7081372707183515
188,dropping,4.7081372707183515
189,together,4.640788738767997
190,bears,4.602776755060525
191,provincial,4.602776755060525
192,patricia,4.602776755060525
193,initiated,4.602776755060525
194,karl,4.602776755060525
195,act,4.600383324132958
196,force,4.580482662426622
197,your,4.560778069540598
198,style,4.560778069540598
199,experience,4.5219418978263946
200,according,4.5219418978263946
201,notified,4.5074665752562
202,pupils,4.5074665752562
203,sally,4.5074665752562
204,disciples,4.5074665752562
205,healthy,4.5074665752562
206,sidney,4.5074665752562
207,80th,4.5074665752562
208,demeanor,4.5074665752562
209,cardiac,4.5074665752562
210,tense,4.5074665752562
211,times,4.4945702297833545
212,fulfilled,4.42045519826657
213,rehearsal,4.42045519826657
214,11,4.409762964524308
215,rain,4.3404124905930335
216,56,4.3404124905930335
217,harris,4.3404124905930335
218,legacy,4.3404124905930335
219,feed,4.3404124905930335
220,mildred,4.3404124905930335
221,pale,4.3404124905930335
222,ellen,4.266304518439312
223,intensity,4.266304518439312
224,guided,4.266304518439312
225,saint,4.266304518439312
226,susan,4.266304518439312
227,ironically,4.266304518439312
228,resumed,4.266304518439312
229,emigrated,4.19731164695236
230,adam,4.19731164695236
231,resident,4.19731164695236
232,ambulance,4.19731164695236
233,marie,4.19731164695236
234,roots,4.132773125814789
235,youthful,4.132773125814789
236,pains,4.132773125814789
237,tennessee,4.132773125814789
238,ben,4.0721485039983545
239,tragic,4.0721485039983545
240,vocal,4.0721485039983545
241,danced,4.0721485039983545
242,finish,4.0721485039983545
243,unconscious,4.0721485039983545
244,chest,4.014990090158406
245,adapted,4.014990090158406
246,sentiment,4.014990090158406
247,pull,4.014990090158406
248,shocked,4.014990090158406
249,hospital,4.000174139232282
250,company,3.9854139246370366
251,stanley,3.96092286888813
252,climax,3.96092286888813
253,imposing,3.96092286888813
254,al,3.96092286888813
255,street,3.913203915352804
256,techniques,3.9096295745005794
257,curtain,3.9096295745005794
258,check,3.9096295745005794
259,jackson,3.9096295745005794
260,going,3.8850344355893256
261,joined,3.8850344355893256
262,psychology,3.860839410331147
263,chorus,3.860839410331147
264,disappointed,3.860839410331147
265,benefit,3.860839410331147
266,remained,3.829858522551668
267,acute,3.8143193946962546
268,analysis,3.8143193946962546
269,primarily,3.8143193946962546
270,communicate,3.8143193946962546
271,missed,3.8143193946962546
272,capable,3.8143193946962546
273,west,3.7894531079166294
274,our,3.7894531079166294
275,jane,3.7698676321254205
276,poland,3.7698676321254205
277,pursuit,3.7698676321254205
278,source,3.7698676321254205
279,miller,3.7698676321254205
280,each,3.74984785332427
281,major,3.74984785332427
282,formation,3.7273080177066245
283,officially,3.6864860231863696
284,settlement,3.6864860231863696
285,suggestion,3.6864860231863696
286,classics,3.6864860231863696
287,soon,3.6479149661402146
288,unit,3.647265310033088
289,emotions,3.647265310033088
290,honest,3.647265310033088
291,emotion,3.647265310033088
292,productions,3.647265310033088
293,description,3.647265310033088
294,prepare,3.647265310033088
295,others,3.610990840460744
296,wednesday,3.609524982050241
297,listen,3.609524982050241
298,unexpected,3.609524982050241
299,directing,3.609524982050241
300,inside,3.609524982050241
301,pride,3.5731573378793664
302,allow,3.5731573378793664
303,perform,3.5731573378793664
304,signs,3.538066018068096
305,projects,3.538066018068096
306,whenever,3.5041644663924147
307,vital,3.5041644663924147
308,israel,3.5041644663924147
309,technique,3.5041644663924147
310,discussed,3.5041644663924147
311,yesterday,3.5041405071135827
312,earliest,3.471374643569424
313,williams,3.471374643569424
314,strange,3.471374643569424
315,how,3.4471565955249703
316,dean,3.4396259452548437
317,explaining,3.4396259452548437
318,cemetery,3.40885428658809
319,singing,3.40885428658809
320,arrest,3.40885428658809
321,artistic,3.40885428658809
322,1901,3.40885428658809
323,dancing,3.40885428658809
324,ever,3.3808521808911696
325,lewis,3.379001323438409
326,pronounced,3.379001323438409
327,shape,3.379001323438409
328,harold,3.379001323438409
329,selected,3.379001323438409
330,theatre,3.379001323438409
331,intimate,3.3500137865651567
332,tuesday,3.3500137865651567
333,supporting,3.3500137865651567
334,sisters,3.3218429095984603
335,now,3.316675551788168
336,john,3.2957329520535774
337,growth,3.294443935410346
338,creating,3.294443935410346
339,founder,3.2677756883281845
340,bringing,3.2677756883281845
341,classes,3.2677756883281845
342,inspiration,3.2677756883281845
343,results,3.2677756883281845
344,sit,3.2677756883281845
345,intense,3.2677756883281845
346,house,3.254494377648106
347,she,3.2443162386331634
348,controversial,3.241800201924924
349,trained,3.241800201924924
350,artists,3.241800201924924
351,page,3.241800201924924
352,subsequent,3.216482393940634
353,associate,3.216482393940634
354,scheduled,3.216482393940634
355,search,3.1917897813502623
356,appearances,3.1917897813502623
357,severe,3.1917897813502623
358,nomination,3.1917897813502623
359,hills,3.1917897813502623
360,lower,3.1917897813502623
361,fund,3.1917897813502623
362,divided,3.167692229771202
363,emotional,3.167692229771202
364,do,3.154971358529979
365,profound,3.144161732361008
366,constant,3.144161732361008
367,clearly,3.144161732361008
368,classic,3.144161732361008
369,subsequently,3.144161732361008
370,impression,3.144161732361008
371,fear,3.121172214136309
372,burial,3.121172214136309
373,leaves,3.121172214136309
374,forget,3.121172214136309
375,make,3.1070074291570076
376,relationship,3.0986993582842506
377,generations,3.0986993582842506
378,fully,3.0986993582842506
379,1974,3.0986993582842506
380,retained,3.0986993582842506
381,green,3.0986993582842506
382,season,3.0986993582842506
383,son,3.0881393646902904
384,encouraged,3.0552142463445118
385,acted,3.0552142463445118
386,russia,3.0341608371466795
387,drama,3.0341608371466795
388,drawn,3.0341608371466795
389,faced,3.0341608371466795
390,spokesman,3.0341608371466795
391,even,3.0234686034044174
392,forward,3.0135415499439437
393,80,2.9933388426264242
394,existence,2.9933388426264242
395,lincoln,2.9933388426264242
396,mid,2.9933388426264242
397,occurred,2.9933388426264242
398,older,2.9933388426264242
399,wife,2.987431592399061
400,happened,2.9735362153302445
401,associates,2.9735362153302445
402,beautiful,2.9735362153302445
403,basis,2.9735362153302445
404,sure,2.9735362153302445
405,smith,2.9541181294731427
406,growing,2.9541181294731427
407,manager,2.9541181294731427
408,previous,2.9541181294731427
409,briefly,2.9350699345024482
410,apart,2.9350699345024482
411,choice,2.9350699345024482
412,complex,2.916377801490296
413,invited,2.916377801490296
414,remembered,2.916377801490296
415,autobiography,2.916377801490296
416,founded,2.8980286628220995
417,movies,2.8980286628220995
418,once,2.8830600860579203
419,park,2.8623105802200204
420,intellectual,2.8623105802200204
421,respect,2.8623105802200204
422,does,2.8449188375081507
423,direct,2.8449188375081507
424,returning,2.827824404148851
425,justice,2.7944879838812593
426,industry,2.7944879838812593
427,broadway,2.7944879838812593
428,talent,2.778227463009479
429,november,2.778227463009479
430,physical,2.7622271216630376
431,1961,2.7622271216630376
432,principal,2.7464787646948983
433,david,2.7464787646948983
434,conflict,2.7464787646948983
435,childhood,2.7464787646948983
436,generally,2.7464787646948983
437,suffering,2.730974578158933
438,apartment,2.7157071060281446
439,1963,2.7157071060281446
440,1925,2.700669228663604
441,directed,2.700669228663604
442,common,2.700669228663604
443,arts,2.6858541428784637
444,1931,2.671255343457311
445,performance,2.671255343457311
446,sunday,2.671255343457311
447,writers,2.6568666060052113
448,myself,2.6568666060052113
449,presented,2.6568666060052113
450,co,2.6426819710132547
451,richard,2.628695729038515
452,nov,2.6149024069061793
453,ve,2.6012967548504005
454,effect,2.5878737345182596
455,1920,2.5878737345182596
456,dead,2.5878737345182596
457,feeling,2.5878737345182596
458,1947,2.574628507768239
459,soviet,2.574628507768239
460,really,2.5615564262008865
461,central,2.5486530213649785
462,hope,2.5486530213649785
463,1929,2.5359139955875487
464,changed,2.5359139955875487
465,roosevelt,2.5359139955875487
466,immediately,2.5359139955875487
467,master,2.5233352133806886
468,award,2.5233352133806886
469,system,2.5109126933821315
470,assistant,2.5109126933821315
471,behind,2.5109126933821315
472,sons,2.4986426007903173
473,feel,2.4986426007903173
474,student,2.4865212402579724
475,stood,2.4865212402579724
476,radio,2.4745450492112564
477,looking,2.4745450492112564
478,look,2.4745450492112564
479,meeting,2.4745450492112564
480,interview,2.462710591564254
481,1936,2.462710591564254
482,retired,2.4394537293999865
483,17,2.4394537293999865
484,studied,2.4394537293999865
485,real,2.428025033576364
486,everything,2.428025033576364
487,believe,2.428025033576364
488,ability,2.405552177724305
489,elected,2.39450234153772
490,based,2.38357327100553
491,music,2.3727623549013144
492,possible,2.3620670657845664
493,birthday,2.3620670657845664
494,idea,2.3620670657845664
495,fame,2.341013656586734
496,suffered,2.3306508695511874
